,local_time,date,latitude,longitude,depth,mag,magType,location
498,2003-08-30 12:27:02.700000+06:30,2003-08-30,23.683000000000003,95.72399999999999,33.0,4.7,mb,Sagaing
499,1975-12-14 05:05:44.200000+06:30,1975-12-14,23.678,94.333,63.0,5.2,mb,Sagaing
500,2006-09-29 18:43:02.790000+06:30,2006-09-29,23.673000000000002,94.445,61.9,4.5,mb,Sagaing
501,1987-06-10 09:45:42.280000+06:30,1987-06-10,23.666999999999998,94.49,33.0,4.5,mb,Sagaing
502,1990-06-05 04:10:24.370000+06:30,1990-06-05,23.666,94.50200000000001,83.7,4.4,mb,Sagaing
503,1996-07-28 13:38:11.540000+06:30,1996-07-28,23.653000000000002,94.14,56.8,4.7,mb,Sagaing
504,1987-02-07 11:09:36.780000+06:30,1987-02-07,23.651999999999997,94.639,82.8,4.6,mb,Sagaing
505,2011-09-22 20:47:34.580000+06:30,2011-09-22,23.647,95.06700000000001,139.3,4.7,mb,Sagaing
506,1978-04-27 16:48:41.900000+06:30,1978-04-27,23.634,94.626,59.0,4.5,mb,Sagaing
507,1995-06-26 13:51:03.390000+06:30,1995-06-26,23.631999999999998,94.64,116.0,4.5,mb,Sagaing
508,2019-08-02 21:07:37.982000+06:30,2019-08-02,23.627,94.6517,93.37,4.6,mb,Sagaing
509,2018-03-15 23:28:20.600000+06:30,2018-03-15,23.6264,94.7092,107.24,4.3,mb,Sagaing
510,2001-08-21 23:11:41.730000+06:30,2001-08-21,23.625999999999998,94.551,110.6,4.1,mb,Sagaing
511,2004-03-25 19:27:25.990000+06:30,2004-03-25,23.624000000000002,94.616,102.0,4.1,mb,Sagaing
512,1990-07-13 09:54:05.390000+06:30,1990-07-13,23.623,94.50299999999999,106.3,4.2,mb,Sagaing
513,2004-08-13 21:47:25.330000+06:30,2004-08-13,23.619,95.624,27.6,4.2,mb,Sagaing
514,2005-02-22 14:16:28.550000+06:30,2005-02-22,23.614,94.552,94.8,4.4,mb,Sagaing
515,1991-01-05 21:27:11.590000+06:30,1991-01-05,23.613000000000003,95.90100000000001,19.7,7.0,mw,Sagaing
516,1973-07-05 03:34:46.300000+06:30,1973-07-05,23.612,94.84100000000001,127.0,5.2,mb,Sagaing
517,2013-01-15 17:47:00.400000+06:30,2013-01-15,23.61,94.70700000000001,110.9,4.7,mb,Sagaing
518,1998-08-04 12:20:01.550000+06:30,1998-08-04,23.605999999999998,94.58200000000001,33.0,4.3,mb,Sagaing
519,2007-12-23 10:06:44.270000+06:30,2007-12-23,23.605999999999998,94.641,100.5,3.9,mb,Sagaing
520,1991-11-17 10:09:31.030000+06:30,1991-11-17,23.604,94.848,33.0,4.3,mb,Sagaing
521,2014-11-12 01:05:50.430000+06:30,2014-11-12,23.5981,94.0857,71.86,4.7,mb,Chin
522,2004-03-21 01:50:35.180000+06:30,2004-03-21,23.593000000000004,94.792,81.7,4.8,mb,Sagaing
523,1998-03-01 21:42:30.670000+06:30,1998-03-01,23.592,94.521,100.0,4.3,mb,Sagaing
524,2019-04-26 06:07:59.166000+06:30,2019-04-26,23.5884,95.1868,35.38,4.5,mb,Sagaing
525,1982-03-30 19:49:50.510000+06:30,1982-03-30,23.588,95.53200000000001,34.8,5.0,mb,Sagaing
526,2005-01-07 10:23:25.470000+06:30,2005-01-07,23.583000000000002,94.8,129.0,4.4,mb,Sagaing
527,2008-07-29 05:32:49.700000+06:30,2008-07-29,23.581999999999997,94.596,86.7,3.9,mb,Sagaing
528,2008-07-28 05:12:05.480000+06:30,2008-07-28,23.576999999999998,94.64200000000001,94.2,5.2,mb,Sagaing
529,1998-02-16 13:59:09.390000+06:30,1998-02-16,23.570999999999998,94.734,96.7,4.3,mb,Sagaing
530,2005-03-01 21:46:42.840000+06:30,2005-03-01,23.553,94.71600000000001,123.1,4.0,mb,Sagaing
531,2007-01-21 22:45:37.450000+06:30,2007-01-21,23.549,94.156,73.6,4.0,mb,Sagaing
532,2015-08-15 18:15:51.350000+06:30,2015-08-15,23.5475,96.88600000000001,40.5,4.1,mb,Shan
533,1989-07-10 21:16:54.240000+06:30,1989-07-10,23.544,94.351,67.7,4.5,mb,Sagaing
534,2017-07-13 11:33:31.770000+06:30,2017-07-13,23.5329,94.5573,89.22,4.8,mb,Sagaing
535,2003-03-10 10:10:30.940000+06:30,2003-03-10,23.523000000000003,94.26,100.0,4.0,mb,Sagaing
536,2003-10-13 04:03:52+06:30,2003-10-13,23.521,94.12799999999999,44.2,4.0,mb,Sagaing
537,2018-11-29 10:27:37.250000+06:30,2018-11-29,23.5204,94.274,84.06,4.5,mb,Sagaing
538,1974-01-07 11:48:24.300000+06:30,1974-01-07,23.515,94.805,105.0,4.9,mb,Sagaing
539,2004-03-15 02:13:17.950000+06:30,2004-03-15,23.513,94.065,42.6,4.2,mb,Sagaing
540,2009-05-05 15:53:02.150000+06:30,2009-05-05,23.504,94.726,113.0,4.7,mb,Sagaing
541,1993-09-07 02:44:04.380000+06:30,1993-09-07,23.503,94.212,84.8,4.7,mb,Sagaing
542,1996-12-16 03:28:09.430000+06:30,1996-12-16,23.5,94.029,71.4,4.5,mb,Chin
543,1991-01-11 02:24:22.370000+06:30,1991-01-11,23.499000000000002,95.72,33.0,4.7,mb,Sagaing
544,2017-08-21 07:15:19.650000+06:30,2017-08-21,23.4984,94.4598,89.38,4.0,mb,Sagaing
545,2007-12-07 13:26:33.610000+06:30,2007-12-07,23.495,94.565,113.3,5.0,mwc,Sagaing
546,2009-12-10 04:25:53.620000+06:30,2009-12-10,23.480999999999998,94.538,35.0,4.5,mb,Sagaing
547,2001-06-13 14:25:32.990000+06:30,2001-06-13,23.474,94.92200000000001,51.6,4.6,mb,Sagaing
548,1986-09-30 06:31:56.030000+06:30,1986-09-30,23.473000000000003,94.022,68.6,4.5,mb,Chin
549,1984-08-05 07:37:39.240000+06:30,1984-08-05,23.465999999999998,94.304,81.8,4.9,mb,Sagaing
550,2008-06-25 03:19:17.720000+06:30,2008-06-25,23.462,94.615,124.2,4.2,mb,Sagaing
551,1996-06-01 01:08:41.690000+06:30,1996-06-01,23.45,94.04799999999999,82.8,3.7,mb,Sagaing
552,2016-12-08 14:16:22.410000+06:30,2016-12-08,23.447,94.8822,35.56,4.6,mb,Sagaing
553,1999-05-25 14:39:19.040000+06:30,1999-05-25,23.441999999999997,94.815,135.1,4.1,mb,Sagaing
554,2015-11-07 15:59:27.590000+06:30,2015-11-07,23.4416,94.5795,104.83,4.3,mb,Sagaing
555,1993-03-17 20:07:10.280000+06:30,1993-03-17,23.436999999999998,95.833,33.0,4.1,mb,Sagaing
556,1996-02-09 04:08:21.580000+06:30,1996-02-09,23.436999999999998,94.675,124.3,4.6,mb,Sagaing
557,1997-04-21 20:52:15.670000+06:30,1997-04-21,23.433000000000003,94.948,120.3,4.6,mb,Sagaing
558,2017-12-23 22:15:00.470000+06:30,2017-12-23,23.4302,94.6812,111.27,4.6,mb,Sagaing
559,2014-09-20 19:46:38.410000+06:30,2014-09-20,23.4256,94.6821,95.97,4.5,mb,Sagaing
560,2016-05-06 09:36:44.170000+06:30,2016-05-06,23.4241,94.287,26.82,4.1,mb,Sagaing
561,2000-12-14 15:30:38.050000+06:30,2000-12-14,23.424,94.595,75.5,3.9,mb,Sagaing
562,2004-08-23 19:37:51.820000+06:30,2004-08-23,23.421999999999997,94.646,89.5,4.2,mb,Sagaing
563,2008-06-18 21:00:49.020000+06:30,2008-06-18,23.421,94.522,115.8,4.6,mb,Sagaing
564,1982-10-07 08:22:28.710000+06:30,1982-10-07,23.419,94.416,92.3,4.7,mb,Sagaing
565,1992-03-01 22:07:23.430000+06:30,1992-03-01,23.414,94.573,83.7,4.0,mb,Sagaing
566,2008-05-29 19:35:44.910000+06:30,2008-05-29,23.409000000000002,94.759,122.1,4.1,mb,Sagaing
567,1998-02-05 13:06:41.890000+06:30,1998-02-05,23.403000000000002,94.771,99.8,4.1,mb,Sagaing
568,1999-09-09 06:55:35.940000+06:30,1999-09-09,23.401,94.685,136.2,3.9,mb,Sagaing
569,2007-11-30 01:30:22.180000+06:30,2007-11-30,23.39,94.675,114.8,5.1,mb,Sagaing
570,2004-11-04 16:32:12.510000+06:30,2004-11-04,23.386999999999997,94.484,110.0,4.4,mb,Sagaing
571,2018-12-27 07:05:50.380000+06:30,2018-12-27,23.3862,94.5614,90.96,5.0,mb,Sagaing
572,2004-08-24 06:46:54.080000+06:30,2004-08-24,23.383000000000003,94.235,79.9,4.6,mb,Sagaing
573,2018-11-20 01:33:06.340000+06:30,2018-11-20,23.3813,94.3227,10.0,4.3,mb,Sagaing
574,2004-06-14 18:08:17.730000+06:30,2004-06-14,23.379,94.552,93.8,4.6,mb,Sagaing
575,2010-11-24 03:04:10.700000+06:30,2010-11-24,23.375999999999998,94.21799999999999,85.9,4.6,mb,Sagaing
576,2014-03-20 10:30:21.220000+06:30,2014-03-20,23.362,94.4366,71.15,4.5,mb,Sagaing
577,2012-11-11 08:01:47.630000+06:30,2012-11-11,23.355999999999998,95.963,20.0,4.3,mb,Mandalay
578,2011-12-26 17:10:30.700000+06:30,2011-12-26,23.355,94.255,73.8,4.7,mb,Sagaing
579,1980-02-23 23:58:08.400000+06:30,1980-02-23,23.35,94.585,84.0,4.4,mb,Sagaing
580,1990-10-03 16:37:21.090000+06:30,1990-10-03,23.345,94.325,68.4,3.9,mb,Sagaing
581,1988-02-24 20:37:28.900000+06:30,1988-02-24,23.344,94.111,74.8,4.9,mb,Sagaing
582,2006-05-14 11:06:23.880000+06:30,2006-05-14,23.344,94.266,100.0,3.9,mb,Sagaing
583,1985-01-26 03:28:17.980000+06:30,1985-01-26,23.337,94.479,93.1,4.8,mb,Sagaing
584,1973-07-28 02:53:50.700000+06:30,1973-07-28,23.334,94.51,79.0,5.3,mb,Sagaing
585,2015-09-19 03:46:45.700000+06:30,2015-09-19,23.3233,93.9401,80.2,4.4,mb,Chin
586,2017-01-04 01:19:53.560000+06:30,2017-01-04,23.3168,94.5035,88.62,5.1,mb,Sagaing
587,2006-05-11 23:52:51.960000+06:30,2006-05-11,23.309,94.307,30.0,5.6,mwc,Sagaing
588,2014-06-08 04:53:21.680000+06:30,2014-06-08,23.3067,94.1108,67.31,4.4,mb,Sagaing
589,2014-06-11 21:37:31.670000+06:30,2014-06-11,23.2957,94.3076,45.51,4.2,mb,Sagaing
590,1978-02-22 15:37:30.200000+06:30,1978-02-22,23.281999999999996,94.14,78.0,5.0,mb,Sagaing
591,1995-07-05 16:03:35.770000+06:30,1995-07-05,23.276999999999997,94.04700000000001,33.0,4.3,mb,Sagaing
592,2004-05-16 11:27:18.420000+06:30,2004-05-16,23.276,94.22,102.4,4.5,mb,Sagaing
593,2010-07-27 20:53:46.600000+06:30,2010-07-27,23.272,94.729,111.6,4.1,mb,Sagaing
594,2004-05-02 07:44:16.480000+06:30,2004-05-02,23.272,94.18,83.0,4.0,mb,Sagaing
595,2009-10-12 00:56:11.170000+06:30,2009-10-12,23.265,94.50299999999999,88.4,4.8,mb,Sagaing
596,1991-06-25 12:38:10.230000+06:30,1991-06-25,23.263,94.478,104.1,4.0,mb,Sagaing
597,2006-08-13 21:40:00.470000+06:30,2006-08-13,23.26,94.02799999999999,88.4,4.2,mb,Sagaing
598,1988-12-28 00:45:52.320000+06:30,1988-12-28,23.256,94.699,115.9,4.9,mb,Sagaing
599,2015-04-03 18:53:55.350000+06:30,2015-04-03,23.255,94.26299999999999,109.7,4.5,mb,Sagaing
600,2014-12-27 08:32:34.830000+06:30,2014-12-27,23.2423,94.90799999999999,122.04,4.2,mb,Sagaing
601,1998-08-17 02:16:24.030000+06:30,1998-08-17,23.239,94.40299999999999,122.4,3.8,mb,Sagaing
602,2008-02-05 04:47:38.760000+06:30,2008-02-05,23.237,94.06200000000001,46.0,4.3,mb,Sagaing
603,1993-04-01 23:00:11.120000+06:30,1993-04-01,23.232,94.49799999999999,104.7,5.1,mw,Sagaing
604,2000-12-23 00:24:18.400000+06:30,2000-12-23,23.224,94.429,121.6,3.7,mb,Sagaing
605,2017-05-29 22:06:53.250000+06:30,2017-05-29,23.2203,94.9352,107.23,4.1,mb,Sagaing
606,2010-02-21 03:37:25.510000+06:30,2010-02-21,23.219,94.639,94.8,4.8,mwc,Sagaing
607,1992-03-08 17:55:33.510000+06:30,1992-03-08,23.218000000000004,94.713,83.0,4.6,mb,Sagaing
608,1996-09-30 22:34:02.120000+06:30,1996-09-30,23.217,94.04799999999999,33.0,4.2,mb,Sagaing
609,1998-01-03 03:42:05.350000+06:30,1998-01-03,23.211,94.499,113.7,4.6,mb,Sagaing
610,1979-10-19 21:43:21.700000+06:30,1979-10-19,23.208000000000002,94.54700000000001,74.0,4.8,mb,Sagaing
611,2012-12-26 15:18:47.870000+06:30,2012-12-26,23.208000000000002,96.18,35.0,4.4,mb,Mandalay
612,2018-05-28 12:13:17.010000+06:30,2018-05-28,23.1945,94.6164,107.26,4.5,mb,Sagaing
613,1993-12-15 07:32:50.280000+06:30,1993-12-15,23.194000000000003,94.01700000000001,130.9,4.1,mb,Sagaing
614,2008-02-27 04:50:58.090000+06:30,2008-02-27,23.193,94.11399999999999,70.8,4.5,mb,Sagaing
615,2005-08-25 03:02:36.300000+06:30,2005-08-25,23.191,94.54700000000001,98.8,3.9,mb,Sagaing
616,2001-05-16 22:47:44.970000+06:30,2001-05-16,23.186,94.178,33.0,4.7,mb,Sagaing
617,2016-10-08 01:58:41+06:30,2016-10-08,23.1834,94.1855,37.84,4.5,mb,Sagaing
618,1991-04-21 13:27:24.390000+06:30,1991-04-21,23.179000000000002,95.81299999999999,33.0,4.1,mb,Sagaing
619,1996-03-09 08:10:47.160000+06:30,1996-03-09,23.175,94.36200000000001,33.0,3.9,mb,Sagaing
620,1978-12-22 05:06:13.200000+06:30,1978-12-22,23.173000000000002,96.196,33.0,4.4,mb,Shan
621,2019-10-17 01:15:42.992000+06:30,2019-10-17,23.1646,94.2211,79.56,4.4,mb,Sagaing
622,2019-10-18 23:18:10.169000+06:30,2019-10-18,23.1641,94.2177,76.27,4.9,mb,Sagaing
623,2018-09-10 23:27:40.410000+06:30,2018-09-10,23.1619,94.6759,100.51,4.4,mb,Sagaing
624,2007-05-07 12:28:33+06:30,2007-05-07,23.160999999999998,94.48299999999999,93.7,5.0,mwc,Sagaing
625,1993-01-02 06:19:47.380000+06:30,1993-01-02,23.156999999999996,94.77799999999999,95.5,4.3,mb,Sagaing
626,2014-04-30 14:16:57.260000+06:30,2014-04-30,23.156999999999996,94.3501,89.17,4.3,mb,Sagaing
627,2014-06-24 10:22:25.200000+06:30,2014-06-24,23.153000000000002,94.2199,64.24,4.1,mb,Sagaing
628,1993-04-02 01:11:35.020000+06:30,1993-04-02,23.149,94.445,91.3,4.6,mb,Sagaing
629,2015-08-31 08:22:54.080000+06:30,2015-08-31,23.1486,94.8938,59.66,4.1,mb,Sagaing
630,2015-09-26 02:58:38.850000+06:30,2015-09-26,23.1474,94.5161,90.41,4.1,mb,Sagaing
631,2016-12-12 03:02:32.210000+06:30,2016-12-12,23.146,94.5533,89.75,4.4,mb,Sagaing
632,2007-08-16 11:46:20.950000+06:30,2007-08-16,23.134,94.15100000000001,10.0,4.6,mb,Sagaing
633,2005-05-27 21:28:50.690000+06:30,2005-05-27,23.133000000000003,95.736,10.0,4.4,mb,Sagaing
634,2012-11-12 00:49:45.080000+06:30,2012-11-12,23.131999999999998,95.866,28.4,5.5,mww,Sagaing
635,2013-10-11 00:24:53.560000+06:30,2013-10-11,23.1303,95.9927,9.6,4.4,mb,Mandalay
636,1976-12-15 11:05:11.400000+06:30,1976-12-15,23.125999999999998,94.60600000000001,97.0,5.0,mb,Sagaing
637,1987-02-14 01:50:16.730000+06:30,1987-02-14,23.125999999999998,94.135,55.4,4.8,mb,Sagaing
638,2012-12-13 22:43:23.590000+06:30,2012-12-13,23.116999999999997,96.041,10.0,4.3,mb,Mandalay
639,2003-04-03 03:20:39.920000+06:30,2003-04-03,23.116,94.245,67.9,4.2,mb,Sagaing
640,1995-06-18 03:39:20.600000+06:30,1995-06-18,23.112,94.105,33.0,4.9,mb,Sagaing
641,2004-01-03 22:14:50.230000+06:30,2004-01-03,23.11,94.211,93.0,4.3,mb,Sagaing
642,2012-12-03 18:25:27.520000+06:30,2012-12-03,23.11,95.889,35.4,4.6,mb,Sagaing
643,2014-09-17 16:34:40.560000+06:30,2014-09-17,23.1078,94.3299,90.01,4.3,mb,Sagaing
644,1996-06-27 18:28:32.210000+06:30,1996-06-27,23.107,94.166,41.7,4.3,mb,Sagaing
645,2012-11-13 15:12:02.470000+06:30,2012-11-13,23.105,96.156,10.0,4.2,mb,Mandalay
646,2015-01-27 19:11:34.870000+06:30,2015-01-27,23.1027,95.9982,38.62,4.2,mb,Mandalay
647,2012-11-13 15:06:24.210000+06:30,2012-11-13,23.1,96.01299999999999,10.0,4.7,mb,Mandalay
648,2013-12-15 14:05:39.950000+06:30,2013-12-15,23.0989,94.2789,95.54,4.1,mb,Sagaing
649,1998-02-18 15:32:25.990000+06:30,1998-02-18,23.098000000000003,94.166,45.3,4.7,mb,Sagaing
650,2016-04-13 20:25:17.800000+06:30,2016-04-13,23.0944,94.8654,136.0,6.9,mww,Sagaing
651,1974-06-23 01:18:46.900000+06:30,1974-06-23,23.09,94.77600000000001,107.0,3.9,mb,Sagaing
652,1987-08-24 15:54:40.590000+06:30,1987-08-24,23.089000000000002,94.402,93.4,5.3,mw,Sagaing
653,1978-02-24 05:48:33.200000+06:30,1978-02-24,23.088,94.715,105.0,5.1,mb,Sagaing
654,1983-09-18 23:57:41.170000+06:30,1983-09-18,23.086,94.831,57.6,4.9,mb,Sagaing
655,2012-11-11 08:10:00.160000+06:30,2012-11-11,23.081999999999997,95.92200000000001,12.0,4.4,mb,Sagaing
656,1993-08-27 18:15:50.550000+06:30,1993-08-27,23.081999999999997,95.87799999999999,33.0,4.4,mb,Sagaing
657,2011-05-07 08:17:15.690000+06:30,2011-05-07,23.076999999999998,94.971,164.6,4.7,mb,Sagaing
658,2012-08-03 01:38:31.520000+06:30,2012-08-03,23.076,94.22,35.0,4.2,mb,Sagaing
659,2013-03-31 02:34:45.850000+06:30,2013-03-31,23.070999999999998,95.976,10.0,4.8,mb,Sagaing
660,2000-02-27 23:51:28+06:30,2000-02-27,23.07,94.196,74.0,5.1,mb,Sagaing
661,2010-03-13 05:49:55.160000+06:30,2010-03-13,23.061999999999998,94.62299999999999,102.1,5.5,mwb,Sagaing
662,1997-09-27 17:13:20.930000+06:30,1997-09-27,23.055999999999997,94.29,90.9,4.0,mb,Sagaing
663,2006-01-28 06:28:29.560000+06:30,2006-01-28,23.055999999999997,94.47399999999999,54.5,4.2,mb,Sagaing
664,1993-02-04 09:53:22.740000+06:30,1993-02-04,23.048000000000002,94.428,133.5,3.7,mb,Sagaing
665,2017-06-20 15:20:40.090000+06:30,2017-06-20,23.0408,94.4765,94.73,4.6,mb,Sagaing
666,1978-02-04 06:16:43.900000+06:30,1978-02-04,23.039,94.70700000000001,105.0,5.1,mb,Sagaing
667,2007-11-07 08:57:05.560000+06:30,2007-11-07,23.034000000000002,94.21799999999999,112.0,3.5,mb,Sagaing
668,2019-04-30 00:09:44.540000+06:30,2019-04-30,23.0333,94.8184,133.05,4.7,mb,Sagaing
669,1990-02-26 12:50:13.460000+06:30,1990-02-26,23.03,94.01100000000001,89.5,5.0,mb,Sagaing
670,2013-10-22 02:41:34+06:30,2013-10-22,23.0293,94.4506,96.78,4.4,mb,Sagaing
671,1978-07-03 17:34:44.300000+06:30,1978-07-03,23.029,94.41,67.0,4.3,mb,Sagaing
672,2013-10-29 14:21:27.090000+06:30,2013-10-29,23.0264,94.4265,84.87,4.6,mb,Sagaing
673,2008-11-11 03:25:04.470000+06:30,2008-11-11,23.023000000000003,94.572,108.0,4.7,mb,Sagaing
674,2001-01-28 18:25:56.670000+06:30,2001-01-28,23.021,94.34200000000001,80.9,3.2,mb,Sagaing
675,1989-09-25 08:39:07.930000+06:30,1989-09-25,23.02,94.598,85.3,3.8,mb,Sagaing
676,2013-12-03 16:32:58.240000+06:30,2013-12-03,23.0163,96.1736,17.03,4.1,mb,Mandalay
677,2019-03-13 20:14:04.300000+06:30,2019-03-13,23.0149,93.9436,79.79,4.5,mb,Chin
678,2012-11-11 07:42:38.870000+06:30,2012-11-11,23.005,95.885,13.7,6.8,mww,Sagaing
679,2012-10-28 17:34:14.700000+06:30,2012-10-28,23.005,94.681,103.8,4.3,mb,Sagaing
680,2007-08-18 07:26:18.570000+06:30,2007-08-18,23.004,94.594,121.8,4.3,mb,Sagaing
681,2014-01-26 19:08:37.240000+06:30,2014-01-26,23.0007,95.9078,12.43,5.2,mb,Sagaing
682,2013-04-22 02:05:38.670000+06:30,2013-04-22,22.999000000000002,94.02799999999999,74.3,4.6,mb,Sagaing
683,2018-05-27 06:12:23.670000+06:30,2018-05-27,22.9983,94.5796,96.35,4.5,mb,Sagaing
684,1992-06-15 10:27:38.790000+06:30,1992-06-15,22.996,94.869,71.1,4.2,mb,Sagaing
685,1982-09-05 02:21:19.180000+06:30,1982-09-05,22.993000000000002,95.75,33.0,4.8,mb,Sagaing
686,2012-11-19 23:55:53.010000+06:30,2012-11-19,22.991999999999997,95.959,31.1,4.9,mb,Sagaing
687,1975-10-21 13:40:50.400000+06:30,1975-10-21,22.99,94.31700000000001,33.0,4.8,mb,Sagaing
688,2012-11-11 08:07:39.160000+06:30,2012-11-11,22.985,96.148,10.0,4.5,mb,Mandalay
689,1998-06-30 14:30:28.910000+06:30,1998-06-30,22.982,94.71799999999999,116.9,4.6,mb,Sagaing
690,2014-03-22 15:05:34.160000+06:30,2014-03-22,22.9777,94.2498,86.24,4.5,mb,Sagaing
691,1979-02-18 12:46:10.700000+06:30,1979-02-18,22.974,95.93799999999999,33.0,5.1,mb,Sagaing
692,2008-07-27 07:34:55.180000+06:30,2008-07-27,22.973000000000003,94.006,40.3,4.0,mb,Sagaing
693,2005-02-08 08:06:49.330000+06:30,2005-02-08,22.97,94.329,97.3,4.4,mb,Sagaing
694,1995-07-30 08:31:43.440000+06:30,1995-07-30,22.969,94.541,109.1,4.5,mb,Sagaing
695,2005-01-18 09:32:55.130000+06:30,2005-01-18,22.969,94.699,104.7,4.9,mwc,Sagaing
696,2017-01-04 20:58:07.760000+06:30,2017-01-04,22.9682,94.7422,123.35,4.6,mb,Sagaing
697,2015-09-13 22:13:29.150000+06:30,2015-09-13,22.9668,96.0216,35.0,4.2,mb,Mandalay
698,2003-11-12 02:41:55.730000+06:30,2003-11-12,22.965999999999998,94.24799999999999,91.1,4.4,mb,Sagaing
699,1981-05-01 10:38:10.420000+06:30,1981-05-01,22.964000000000002,94.59299999999999,101.4,5.0,mb,Sagaing
700,2018-04-24 10:38:35.700000+06:30,2018-04-24,22.9621,94.6137,106.27,5.1,mww,Sagaing
701,2013-09-09 09:58:31.970000+06:30,2013-09-09,22.9608,95.9365,10.0,5.0,mb,Sagaing
702,2012-12-30 17:13:41.880000+06:30,2012-12-30,22.96,95.96,37.3,4.2,mb,Sagaing
703,2009-04-30 06:01:26.130000+06:30,2009-04-30,22.956999999999997,94.535,113.5,4.3,mb,Sagaing
704,2015-09-22 19:49:20.760000+06:30,2015-09-22,22.9503,94.4498,82.76,4.7,mb,Sagaing
705,1992-06-23 10:04:48+06:30,1992-06-23,22.949,95.95,33.0,4.5,mb,Sagaing
706,2011-03-09 00:18:31.780000+06:30,2011-03-09,22.948,94.334,88.8,4.3,mb,Sagaing
707,1998-11-14 12:44:34.740000+06:30,1998-11-14,22.943,94.801,33.0,4.0,mb,Sagaing
708,1992-03-24 08:32:22.050000+06:30,1992-03-24,22.941,94.04299999999999,129.4,4.7,mb,Sagaing
709,2005-02-28 20:24:19.530000+06:30,2005-02-28,22.938000000000002,94.52799999999999,116.8,4.0,mb,Sagaing
710,2012-07-29 08:51:12.600000+06:30,2012-07-29,22.935,94.29899999999999,75.3,5.7,mwb,Sagaing
711,2013-09-20 18:54:46.270000+06:30,2013-09-20,22.9341,95.9607,4.0,5.7,mww,Sagaing
712,1986-01-17 12:01:30.010000+06:30,1986-01-17,22.933000000000003,94.52,56.7,4.7,mb,Sagaing
713,1981-07-31 03:42:59.120000+06:30,1981-07-31,22.933000000000003,94.675,110.4,4.6,mb,Sagaing
714,2014-01-07 23:02:10.710000+06:30,2014-01-07,22.929000000000002,94.1357,52.67,4.2,mb,Sagaing
715,2008-01-12 02:11:58.190000+06:30,2008-01-12,22.929000000000002,96.036,10.0,4.0,mb,Mandalay
716,1992-05-28 20:38:12.670000+06:30,1992-05-28,22.928,94.66,90.0,4.6,mb,Sagaing
717,2012-03-14 22:10:21.300000+06:30,2012-03-14,22.921,94.46600000000001,101.5,4.0,mb,Sagaing
718,1982-09-20 23:44:28.220000+06:30,1982-09-20,22.918000000000003,95.97,33.0,4.8,mb,Mandalay
719,2014-03-19 01:50:45.220000+06:30,2014-03-19,22.9114,95.9723,22.09,4.4,mb,Mandalay
720,2002-07-04 07:33:36.700000+06:30,2002-07-04,22.910999999999998,94.655,113.7,4.6,mb,Sagaing
721,2016-10-26 08:51:58.690000+06:30,2016-10-26,22.899,94.6,107.88,4.9,mb,Sagaing
722,2008-07-26 00:39:39.810000+06:30,2008-07-26,22.899,94.416,103.8,4.2,mb,Sagaing
723,1997-02-19 08:05:53.540000+06:30,1997-02-19,22.898000000000003,94.98299999999999,33.0,4.8,mb,Sagaing
724,2012-11-14 00:58:12.810000+06:30,2012-11-14,22.895,95.943,10.0,5.0,mb,Sagaing
725,2017-01-04 19:11:18.010000+06:30,2017-01-04,22.8948,96.0688,13.0,4.2,mb,Mandalay
726,1981-08-23 15:59:59.930000+06:30,1981-08-23,22.891,94.47,92.0,4.7,mb,Sagaing
727,2010-08-07 02:55:25.550000+06:30,2010-08-07,22.881999999999998,94.09700000000001,77.8,4.1,mb,Sagaing
728,1989-12-09 18:02:28.520000+06:30,1989-12-09,22.872,94.59200000000001,115.4,4.8,mb,Sagaing
729,1996-12-18 06:10:31.920000+06:30,1996-12-18,22.871,94.163,33.0,4.3,mb,Sagaing
730,1978-06-10 17:48:18.200000+06:30,1978-06-10,22.865,94.613,110.0,4.5,mb,Sagaing
731,2012-12-20 12:26:04.350000+06:30,2012-12-20,22.862,95.99,10.0,4.7,mb,Mandalay
732,1978-07-23 16:47:18.900000+06:30,1978-07-23,22.861,94.583,147.0,4.7,mb,Sagaing
733,2013-09-20 18:23:26.430000+06:30,2013-09-20,22.8604,95.8765,10.0,4.9,mb,Sagaing
734,1986-01-27 15:05:06.260000+06:30,1986-01-27,22.857,95.839,10.0,4.8,mb,Sagaing
735,1996-10-31 11:17:44.810000+06:30,1996-10-31,22.855,94.309,99.4,4.4,mb,Sagaing
736,1974-08-31 02:32:46.100000+06:30,1974-08-31,22.854,94.515,106.0,4.5,mb,Sagaing
737,1998-07-18 03:43:59.210000+06:30,1998-07-18,22.849,94.49600000000001,100.0,4.6,mb,Sagaing
738,2016-07-20 09:53:43.710000+06:30,2016-07-20,22.8487,94.5868,91.45,4.4,mb,Sagaing
739,1997-02-19 03:43:47.650000+06:30,1997-02-19,22.846,94.929,33.0,4.7,mb,Sagaing
740,2015-06-12 06:54:19.850000+06:30,2015-06-12,22.8401,94.7168,97.79,4.2,mb,Sagaing
741,2014-01-30 18:47:14.780000+06:30,2014-01-30,22.8394,94.3778,90.83,4.7,mb,Sagaing
742,1986-04-26 06:55:59.620000+06:30,1986-04-26,22.839000000000002,94.523,115.3,5.1,mw,Sagaing
743,1983-04-14 03:37:20.660000+06:30,1983-04-14,22.833000000000002,94.399,108.6,4.7,mb,Sagaing
